Date,Open,High,Low,Close,Volume,Change,5MA,5Disparity,20MA,20Disparity,60MA,60Disparity,120MA,120Disparity,label
2021-07-19,443000,449500,438500,443000,704307,-0.0089485458612975,444800.0,0.995953237410072,421250.0,1.0516320474777447,383858.3333333333,1.1540715975945988,381200.0,1.1621196222455403,0.5
2021-07-20,438500,441500,431000,439000,789090,-0.0090293453724604,444400.0,0.9878487848784878,423650.0,1.036232739289508,384875.0,1.140630074699578,382008.3333333333,1.149189590104928,0.0
2021-07-21,443000,446000,428000,428000,885519,-0.0250569476082004,441200.0,0.970081595648232,423875.0,1.0097316425833087,385716.6666666667,1.1096227801062957,382729.1666666667,1.118284252354254,0.8095238095238095
2021-07-22,433000,445000,429000,440000,1035882,0.0280373831775699,439400.0,1.0013654984069185,424900.0,1.0355377735937867,386716.6666666667,1.1377839072533724,383437.5,1.1475142624286878,0.8095238095238095
2021-07-23,443500,454500,441000,452000,1094026,0.0272727272727273,440400.0,1.0263396911898277,427000.0,1.0585480093676816,388025.0,1.1648733973326462,384345.8333333333,1.1760241969580347,0.8181818181818182
2021-07-26,460000,465000,447500,452000,855277,0.0,442200.0,1.0221619176843058,429200.0,1.0531220876048462,389450.0,1.160611118243677,385212.5,1.173378330142454,0.05405405405405406
2021-07-27,457500,463000,452000,452000,757638,0.0,444800.0,1.016187050359712,431225.0,1.048176705895994,390991.6666666667,1.1560348686033377,385958.3333333333,1.171110871208032,-0.4927536231884058
2021-07-28,446000,447000,440000,442000,913055,-0.0221238938053097,447600.0,0.9874888293118856,432450.0,1.022083477858712,392308.3333333333,1.1266648257110692,386554.1666666667,1.1434361290461663,0.18556701030927836
2021-07-29,444000,445000,438500,439500,556532,-0.005656108597285,447500.0,0.982122905027933,433775.0,1.0131980865656158,393558.3333333333,1.116734071611578,387233.3333333333,1.1349746061805974,0.2682926829268293
2021-07-30,438000,440500,433000,433500,628812,-0.0136518771331057,443800.0,0.976791347453808,434750.0,0.9971247843588268,394758.3333333333,1.0981402123662156,387825.0,1.117772191065558,0.21428571428571427
2021-08-02,429000,437000,428500,433500,551937,0.0,440100.0,0.9850034083162916,435925.0,0.9944371164764582,395966.6666666667,1.094789123663608,388458.3333333333,1.1159498015660196,-1.0
2021-08-03,439000,439000,422000,428000,830841,-0.0126874279123414,435300.0,0.9832299563519412,436850.0,0.9797413299759644,397066.6666666667,1.0779046339825389,389037.5,1.100151013719757,0.0
2021-08-04,425000,434500,423000,433000,545873,0.0116822429906542,433500.0,0.9988465974625144,437625.0,0.9894315909740076,398466.6666666667,1.0866655512799062,389591.6666666667,1.111420076575902,0.6666666666666666
2021-08-05,442000,451500,438500,442500,744924,0.0219399538106235,434100.0,1.0193503800967518,438650.0,1.0087769292146358,400125.0,1.105904404873477,390066.6666666667,1.1344214664159973,0.3333333333333333
2021-08-06,443000,447500,440500,444500,416829,0.0045197740112994,436300.0,1.018794407517763,440100.0,1.0099977277891388,401908.3333333333,1.105973584357959,390487.5,1.1383206888824866,0.25
2021-08-09,438000,449000,435000,447500,528032,0.0067491563554555,439100.0,1.0191300387155546,441550.0,1.013475257615219,403658.3333333333,1.1086108301162287,390950.0,1.144647653152577,0.0
2021-08-10,446000,453500,442500,446500,461940,-0.0022346368715083,442800.0,1.0083559168925025,441825.0,1.0105811124313926,405366.6666666667,1.1014719184277608,391437.5,1.1406674117834903,0.5
2021-08-11,445000,449000,442000,445000,446275,-0.0033594624860022,445200.0,0.9995507637017071,441875.0,1.007072135785007,406958.3333333333,1.0934780382922085,391829.1666666667,1.1356990184923277,1.0
2021-08-12,448000,448500,438000,440500,671083,-0.0101123595505617,444800.0,0.9903327338129496,441450.0,0.9978480009061048,408450.0,1.0784673766678907,392279.1666666667,1.122924787831795,1.0
2021-08-13,445000,446000,433000,436500,515855,-0.0090805902383654,443200.0,0.9848826714801444,440925.0,0.9899642796393944,409725.0,1.0653487095002745,392662.5,1.1116416770127018,-0.6666666666666666
2021-08-17,435500,437500,420000,428500,763564,-0.0183276059564719,439400.0,0.9751934456076468,440200.0,0.9734211721944572,410941.6666666667,1.0427270699409892,393116.6666666667,1.0900072073599865,0.0
2021-08-18,429500,433500,421500,429000,496576,0.0011668611435238,435900.0,0.9841706813489332,439700.0,0.9756652262906528,412125.0,1.040946314831665,393500.0,1.0902160101651843,0.3333333333333333
2021-08-19,431000,434000,424500,424500,504352,-0.0104895104895105,431800.0,0.9830940250115794,439525.0,0.9658153688641148,413150.0,1.027471862519666,393912.5,1.0776504934471487,0.4
2021-08-20,425000,432000,421000,422500,587940,-0.0047114252061248,428200.0,0.9866884633348902,438650.0,0.9631824917360082,414225.0,1.019977065604442,394287.5,1.0715531179659512,0.0
2021-08-23,428000,436000,423500,429500,515679,0.016568047337278,426800.0,1.0063261480787251,437525.0,0.9816581909605164,415416.6666666667,1.033901705115346,394537.5,1.0886164179577351,0.3333333333333333
2021-08-24,435000,439000,431500,437500,546884,0.0186263096623982,428600.0,1.0207652823145124,436800.0,1.001602564102564,416666.6666666667,1.05,394920.8333333333,1.1078169675356877,0.35294117647058826
2021-08-25,434000,439000,427000,430500,677224,-0.016,428900.0,1.0037304733038004,435725.0,0.988008491594469,417725.0,1.0305823209049016,395362.5,1.0888741344968225,0.1
2021-08-26,427500,430500,420000,423500,645901,-0.0162601626016259,428700.0,0.9878703055749942,434800.0,0.9740110395584176,418733.3333333333,1.01138353765324,395820.8333333333,1.0699285240586545,0.3548387096774194
2021-08-27,422000,423500,416500,420000,567004,-0.0082644628099173,428200.0,0.9808500700607192,433825.0,0.9681323114158936,419700.0,1.0007147962830594,396308.3333333333,1.0597808945055407,0.11764705882352941
2021-08-30,425500,429000,423000,428000,399336,0.0190476190476189,427900.0,1.0002336994624912,433550.0,0.9871987083381386,420883.3333333333,1.0169088821130163,396775.0,1.0786969945183038,0.06
2021-08-31,430000,439500,427000,439000,768823,0.0257009345794392,428200.0,1.0252218589444184,433825.0,1.011928773122803,422158.3333333333,1.0398941945162756,397320.8333333333,1.1049005316861895,0.16363636363636364
2021-09-01,442000,448500,436500,445000,655075,0.0136674259681093,431100.0,1.0322430990489446,434675.0,1.023753378961293,423533.3333333333,1.0506847158822603,397858.3333333333,1.11848857424125,0.2
2021-09-02,445500,448500,439500,442500,431529,-0.0056179775280899,434900.0,1.017475281673948,435150.0,1.0168907273354015,424933.3333333333,1.0413398180106683,398354.1666666667,1.110820563778045,-0.25
2021-09-03,442500,452500,441000,452500,646199,0.0225988700564971,441400.0,1.0251472587222474,435650.0,1.038677837713761,426250.0,1.06158357771261,398912.5,1.1343339704822486,0.2
2021-09-06,452500,454500,445500,454000,368743,0.0033149171270718,446600.0,1.0165696372592925,436125.0,1.0409859558612784,427608.3333333333,1.0617192524311578,399500.0,1.1364205256570714,1.0
2021-09-07,450500,453000,444000,444500,356293,-0.0209251101321585,447700.0,0.9928523564887202,435975.0,1.019553873501921,428566.6666666667,1.0371781908687874,399841.6666666667,1.1116900439757404,0.0
2021-09-08,437500,439000,408000,409500,2470864,-0.0787401574803149,440600.0,0.9294144348615524,434125.0,0.943276706017852,428941.6666666667,0.9546752666446486,399904.1666666667,1.0239953322150095,-1.0
2021-09-09,400500,406000,396000,399000,1972500,-0.0256410256410256,431900.0,0.9238249594813616,431825.0,0.9239854107566724,429075.0,0.9299073588533472,399925.0,0.997687066324936,-0.6
2021-09-10,398000,416500,398000,410000,1326870,0.0275689223057644,423400.0,0.9683514407179972,430300.0,0.9528236114338834,429416.6666666667,0.9547836211915388,400125.0,1.0246797875663856,0.0
2021-09-13,405000,414000,402500,408000,771749,-0.0048780487804878,414200.0,0.9850313858039594,428875.0,0.9513261439813464,429583.3333333333,0.9497575169738118,400300.0,1.01923557332001,-0.3333333333333333
2021-09-14,403500,406500,393500,402500,1636660,-0.0134803921568626,405800.0,0.9918679152291768,427575.0,0.9413553177805064,429675.0,0.9367545237679642,400487.5,1.0050251256281406,0.25
2021-09-15,403000,409500,400000,400500,730616,-0.0049689440993788,404000.0,0.9913366336633664,426150.0,0.9398099260823654,429833.3333333333,0.931756494765413,400633.3333333333,0.9996671936101174,-0.25
2021-09-16,405000,410000,401000,402000,614987,0.0037453183520599,404600.0,0.9935739001482946,425025.0,0.9458267160755248,429475.0,0.9360265440363236,400883.3333333333,1.0027855153203342,-0.5
2021-09-17,404500,405000,397500,403000,558566,0.0024875621890547,403200.0,0.9995039682539684,424050.0,0.950359627402429,429200.0,0.9389561975768872,401104.1666666667,1.0047265361242403,0.0
2021-09-23,400500,401500,397500,400000,615295,-0.0074441687344912,401600.0,0.99601593625498,422575.0,0.946577530615867,429033.3333333333,0.932328490404786,401295.8333333333,0.996770877677524,-0.4
2021-09-24,398500,406000,398000,405500,574341,0.0137499999999999,402200.0,1.0082048731974145,420975.0,0.9632400973929568,428991.6666666667,0.9452398065230482,401520.8333333333,1.009910237119286,-0.2222222222222222
2021-09-27,406000,407500,401000,403000,455667,-0.0061652281134402,402700.0,1.0007449714427614,419600.0,0.9604385128693994,428850.0,0.9397225136994288,401716.6666666667,1.0031946230759656,-0.34210526315789475
2021-09-28,399500,400000,391000,392500,857556,-0.0260545905707195,400800.0,0.9792914171656688,418050.0,0.9388829087429732,428433.3333333333,0.9161285303042092,401845.8333333333,0.976742739234574,-0.020833333333333332
2021-09-29,380500,390000,380000,387000,664216,-0.0140127388535031,397600.0,0.9733400402414488,416400.0,0.9293948126801151,428000.0,0.9042056074766356,401833.3333333333,0.9630858564910826,0.32857142857142857
2021-09-30,383000,390000,381000,388000,611128,0.0025839793281654,395200.0,0.9817813765182186,414400.0,0.9362934362934364,427566.6666666667,0.9074608248226396,401862.5,0.9655043702759027,-0.012987012987012988
2021-10-01,388500,389500,381500,382000,402239,-0.0154639175257731,390500.0,0.9782330345710628,411550.0,0.9281982748147248,427100.0,0.8944041208147975,401866.6666666667,0.9505640345056404,1.0
2021-10-05,378500,380000,370000,370500,828794,-0.0301047120418848,384000.0,0.96484375,407825.0,0.908477901060504,426450.0,0.8688005627857897,401758.3333333333,0.9221961792951816,1.0
2021-10-06,373000,383500,371500,373000,826716,0.0067476383265856,380100.0,0.9813207050776112,404350.0,0.92246815877334,425708.3333333333,0.8761867475775669,401654.1666666667,0.9286596055893857,0.0
2021-10-07,380500,394000,378000,393500,832068,0.0549597855227881,381400.0,1.0317252228631355,401400.0,0.9803188839063278,425233.3333333333,0.9253743043035196,401695.8333333333,0.9795969172363004,0.3333333333333333
2021-10-08,397500,397500,388000,388500,542514,-0.0127064803049555,381500.0,1.018348623853211,398125.0,0.9758241758241758,424783.3333333333,0.9145839055204614,401670.8333333333,0.9672098837148992,0.0
2021-10-12,384500,387000,372000,372000,817135,-0.0424710424710425,379500.0,0.9802371541501976,394500.0,0.9429657794676806,424008.3333333333,0.8773412472239147,401512.5,0.9264966844120668,0.3333333333333333
2021-10-13,372500,383000,372000,382000,612239,0.0268817204301075,381800.0,1.000523834468308,393125.0,0.9717011128775834,423025.0,0.90301991608061,401433.3333333333,0.9515901353483353,0.75
2021-10-14,387500,396000,385500,395000,689827,0.0340314136125654,386200.0,1.0227861211807354,392925.0,1.005280906025323,422208.3333333333,0.9355570906937728,401475.0,0.9838719721028708,0.5
2021-10-15,400000,400000,392000,393500,444506,-0.0037974683544304,386200.0,1.0189021232522009,392100.0,1.0035705177250702,421283.3333333333,0.9340507180440716,401495.8333333333,0.9800848908768252,0.125
2021-10-18,395000,399500,389000,396500,448726,0.0076238881829733,387800.0,1.0224342444559051,391525.0,1.0127067237085754,420441.6666666667,0.9430559134243752,401629.1666666667,0.9872290981523172,0.125
2021-10-19,400000,408000,398500,407500,560257,0.0277427490542243,394900.0,1.0319068118511014,391775.0,1.040137834216068,419850.0,0.9705847326426104,401854.1666666667,1.0140494582404478,0.3333333333333333
2021-10-20,411500,417000,407000,407500,591636,0.0,400000.0,1.01875,392125.0,1.039209435766656,419325.0,0.9717999165325224,402100.0,1.01342949515046,-0.2857142857142857
2021-10-21,407500,412000,404000,410500,482389,0.007361963190184,403100.0,1.0183577276110147,392550.0,1.0457266590243282,419033.3333333333,0.9796356693978204,402375.0,1.020192606399503,0.6440677966101694
2021-10-22,411500,411500,402500,407500,395564,-0.0073081607795371,405900.0,1.0039418576003942,392775.0,1.0374896569282668,418491.6666666667,0.9737350405225114,402604.1666666667,1.0121604139715394,0.4117647058823529
2021-10-25,408500,413000,401500,402500,461889,-0.0122699386503067,407100.0,0.9887005649717514,392900.0,1.0244336981420208,417666.6666666667,0.9636871508379888,402845.8333333333,0.9991415243631248,0.09302325581395349
2021-10-26,402500,413500,402500,412500,471083,0.0248447204968944,408100.0,1.0107816711590296,393250.0,1.048951048951049,417008.3333333333,0.989188865130593,403229.1666666667,1.022991475071041,0.6944444444444444
2021-10-27,415000,419000,411500,414500,497113,0.0048484848484848,409500.0,1.0122100122100122,393825.0,1.0524979369009078,416383.3333333333,0.99547692430853,403687.5,1.0267843319399288,0.4482758620689655
2021-10-28,419000,419500,411500,413000,494766,-0.0036188178528346,410000.0,1.0073170731707315,394850.0,1.045966822844118,415900.0,0.9930271699927868,404104.1666666667,1.0220137134608445,0.32653061224489793
2021-10-29,413000,414500,405500,407000,472080,-0.0145278450363196,409900.0,0.9929251036838254,395850.0,1.0281672350637867,415358.3333333333,0.9798768131934276,404458.3333333333,1.0062841248583496,0.2692307692307692
2021-11-01,407000,411500,404000,408500,337049,0.0036855036855036,411100.0,0.9936755047433714,396875.0,1.0292913385826772,414941.6666666667,0.9844757295202136,404850.0,1.0090156848215388,1.0
2021-11-02,409500,414500,409000,410000,352579,0.0036719706242349,410600.0,0.9985387238188016,398275.0,1.0294394576611638,414550.0,0.9890242431552284,405258.3333333333,1.0117003557401658,0.5
2021-11-03,410000,411000,400000,402500,366530,-0.0182926829268292,408200.0,0.9860362567368935,399875.0,1.0065645514223194,414125.0,0.9719287654693632,405595.8333333333,0.992367196408576,-1.0
2021-11-04,409500,415500,406500,411500,537599,0.0223602484472049,407900.0,1.0088256925717087,401800.0,1.0241413638626182,413766.6666666667,0.994521872230726,406116.6666666667,1.0132556326178848,1.0
2021-11-05,411500,415000,405000,410500,309468,-0.0024301336573511,408600.0,1.004650024473813,402650.0,1.019495840059605,413233.3333333333,0.9933854964910868,406679.1666666667,1.0093952030163007,0.0
2021-11-08,414500,415500,405500,408000,365376,-0.0060901339829476,408500.0,0.9987760097919216,403625.0,1.0108392691235677,412625.0,0.9887912753710996,407266.6666666667,1.001800622033066,0.0
2021-11-09,409500,419000,408500,417500,542759,0.0232843137254901,410000.0,1.0182926829268293,405900.0,1.0285784676028578,412125.0,1.013042159538975,407891.6666666667,1.0235560912824075,0.5
2021-11-10,415500,419000,411000,414500,414599,-0.0071856287425149,412400.0,1.0050921435499516,407525.0,1.0171155143856203,411591.6666666667,1.007066064667652,408479.1666666667,1.0147396338042536,0.0
2021-11-11,411000,413000,405000,407000,566739,-0.0180940892641736,411500.0,0.98906439854192,408125.0,0.9972434915773354,410958.3333333333,0.9903680421778364,408958.3333333333,0.9952114111054507,-1.0
2021-11-12,407500,412500,403500,409000,412100,0.0049140049140048,411200.0,0.9946498054474708,408900.0,1.000244558571778,410433.3333333333,0.996507756030212,409441.6666666667,0.998921295259805,0.5
2021-11-15,409000,412500,408000,411000,331770,0.0048899755501221,411800.0,0.9980573093734822,409625.0,1.0033567287152885,410008.3333333333,1.0024186500274386,409866.6666666667,1.0027651268705269,1.0
2021-11-16,410000,412500,405000,405500,490783,-0.0133819951338199,409400.0,0.9904738641914996,409525.0,0.9901715401990112,409625.0,0.9899298138541348,410283.3333333333,0.988341390096275,0.0
2021-11-17,406000,406500,399000,401000,540444,-0.0110974106041923,406700.0,0.9859847553479224,409200.0,0.979960899315738,409158.3333333333,0.9800606937004828,410641.6666666667,0.9765204862308988,0.0
2021-11-18,403500,413000,402000,407000,729079,0.0149625935162094,406700.0,1.0007376444553726,409025.0,0.9950492023714932,408866.6666666667,0.9954345344855698,411008.3333333333,0.9902475618904728,0.4
2021-11-19,407000,410000,404000,404000,415847,-0.0073710073710073,405700.0,0.9958097116095636,408850.0,0.988137458725694,408558.3333333333,0.98884288249332,411391.6666666667,0.9820325318532622,-0.5
2021-11-22,403000,411500,400500,410000,555854,0.0148514851485148,405500.0,1.0110974106041923,409225.0,1.0018938236911237,408233.3333333333,1.0043275904303095,411825.0,0.995568506040187,0.0
2021-11-23,401000,405000,399500,400000,682033,-0.024390243902439,404400.0,0.9891196834817012,408600.0,0.9789525208027412,407608.3333333333,0.9813342056304052,412137.5,0.9705498771647812,0.0
2021-11-24,399000,401000,392000,395000,554151,-0.0124999999999999,403200.0,0.9796626984126984,407625.0,0.9690279055504446,407016.6666666667,0.9704762294746324,412370.8333333333,0.9578756984510302,0.41509433962264153
2021-11-25,400000,401000,395500,397000,323058,0.0050632911392405,401200.0,0.989531405782652,406825.0,0.9758495667670374,406575.0,0.9764496095431348,412654.1666666667,0.9620646828962912,0.07692307692307693
2021-11-26,394000,395500,388000,389500,473540,-0.0188916876574307,398300.0,0.977906100928948,405950.0,0.959477768198054,406066.6666666667,0.959202101461172,412883.3333333333,0.9433657611108868,0.09090909090909091
2021-11-29,386500,391500,382500,386500,457264,-0.0077021822849807,393600.0,0.9819613821138212,404850.0,0.954674570828702,405375.0,0.9534381745297564,413129.1666666667,0.935542758015552,0.23140495867768596
2021-11-30,391000,392500,381000,381000,1103481,-0.0142302716688227,389800.0,0.9774243201641868,403400.0,0.9444719881011404,404408.3333333333,0.942117084629809,413283.3333333333,0.921885711981288,0.23404255319148937
2021-12-01,385000,392500,382000,390000,548840,0.0236220472440944,388800.0,1.0030864197530864,402775.0,0.9682825398795852,403491.6666666667,0.966562712984572,413512.5,0.9431395665185454,1.0
2021-12-02,382500,399000,382000,398500,613006,0.0217948717948717,389100.0,1.0241583140580828,402125.0,0.990985390115014,402758.3333333333,0.9894270757898658,413845.8333333333,0.9629189613684646,1.0
2021-12-03,397500,402000,394500,402000,501099,0.0087829360100375,391600.0,1.0265577119509703,401700.0,1.0007468259895445,401916.6666666667,1.0002073398299811,414083.3333333333,0.9708190782853692,1.0
2021-12-06,400500,400500,389500,392000,456773,-0.0248756218905472,392700.0,0.998217468805704,400900.0,0.9777999501122474,400883.3333333333,0.977840602003908,414245.8333333333,0.9462979913296252,0.0
2021-12-07,390500,392500,388500,391000,384366,-0.0025510204081632,394700.0,0.9906257917405624,399575.0,0.9785396984295814,399991.6666666667,0.9775203650076044,414279.1666666667,0.9438080199543384,0.0
2021-12-08,395000,399500,394000,395000,534080,0.0102301790281329,395700.0,0.9982309830679807,398600.0,0.9909683893627697,399750.0,0.9881175734834272,414345.8333333333,0.953309936345444,0.0
2021-12-09,397000,399500,394000,399500,748143,0.0113924050632912,395900.0,1.0090932053548876,398225.0,1.0032017075773747,399758.3333333333,0.9993537762398116,414416.6666666667,0.9640056304041824,0.0
2021-12-10,394000,396500,393500,395000,224452,-0.0112640801001251,394500.0,1.0012674271229405,397525.0,0.9936481982265266,399508.3333333333,0.9887152958845248,414462.5,0.9530415900111592,0.0
2021-12-13,398000,398000,390000,390500,346330,-0.011392405063291,394200.0,0.9906139015728056,396500.0,0.9848675914249684,399216.6666666667,0.978165574249572,414400.0,0.9423262548262548,0.0
2021-12-14,388500,392500,387000,392000,322068,0.0038412291933418,394400.0,0.9939148073022313,395825.0,0.9903366386660772,399041.6666666667,0.9823535553931292,414358.3333333333,0.9460410675140276,0.0
2021-12-15,387000,390000,387000,387500,290339,-0.0114795918367347,392900.0,0.9862560447951132,395150.0,0.9806402631911932,398825.0,0.9716040870055788,414329.1666666667,0.9352467341787428,0.0
2021-12-16,389500,395500,384500,387500,543865,0.0,390500.0,0.9923175416133164,394175.0,0.9830658971269106,398583.3333333333,0.9721931841940206,414029.1666666667,0.9359244014612496,0.5
2021-12-17,387000,387500,383500,384500,505284,-0.0077419354838709,388400.0,0.9899588053553038,393200.0,0.9778738555442524,398275.0,0.9654133450505304,413737.5,0.9293332124837608,0.75
2021-12-20,381500,383000,373000,373000,630690,-0.0299089726918075,384900.0,0.9690828786697844,391350.0,0.953111025935863,397825.0,0.9375981901589896,413429.1666666667,0.9022101730445562,0.75
2021-12-21,370000,379000,370000,375000,480367,0.0053619302949061,381500.0,0.982961992136304,390100.0,0.9612919764163036,397316.6666666667,0.9438315365577414,413154.1666666667,0.907651502163236,0.75
2021-12-22,376000,380000,375500,378500,263513,0.0093333333333334,379700.0,0.9968396102185936,389275.0,0.9723203390919016,396908.3333333333,0.9536206932751056,412879.1666666667,0.9167331039145836,0.0
2021-12-23,379500,380500,374500,378000,354342,-0.0013210039630119,377800.0,1.0005293806246691,388325.0,0.9734114465975664,396666.6666666667,0.9529411764705882,412550.0,0.9162525754454004,0.35
2021-12-24,378000,388000,378000,384000,412695,0.0158730158730158,377700.0,1.016679904686259,388050.0,0.989563200618477,396616.6666666667,0.9681892675547338,412308.3333333333,0.93134183560038,0.0
